33702:1604,13893,7941,39963,16330,76384,62617,75664,29379,71304
33707:17,508,616,542,1023,1535,226,654,15,70
33721:17,1023,2139,70,15,650,616,302,65,542
33722:6186,8133,22975,15419,84200,21620,64599,25014,88128,28216
33737:17,302,616,1196,8,58,486,861,554,289
33752:17,302,654,76,616,58,8,866,84,29
33783:1002,16753,32401,46086,5961,179,67259,48960,5189,50012
33787:780,140,81,17,226,616,101,302,29,654
33789:17,302,654,76,616,58,8,866,84,29
33807:168,8860,984,16956,719,7711,9874,1400,135,8733
33808:8860,1326,9874,1344,760,3709,574,2685,81,76
33809:1535,17,70,616,8,508,15,226,542,564
33837:866,361,238,698,262,2139,500,358,409,901
33841:17,302,654,76,616,58,8,866,84,29
33844:17,1196,76,486,654,4181,616,32,542,15
33859:17,302,654,76,616,58,8,866,84,29
33866:17,302,654,76,616,58,8,866,84,29
33868:3918,57825,2200,16376,116416,52139,17,302,654,76
33869:3269,86325,4341,107878,7089,87279,47698,53064,30936,16021
33874:8,542,17,787,616,518,301,65,1511,1050
33884:533,603,12294,5975,6311,2510,4040,9054,3224,11590
33910:429,273,40575,94,13832,69735,3791,44054,354,39802
33921:17,302,654,76,616,58,8,866,84,29
33988:17,302,654,76,616,58,8,866,84,29
33998:273,616,58,11803,14721,302,5702,1832,510,73956
34022:669,225,4292,7680,1592,2983,924,5184,98,1989
34027:225,76,36541,15207,521,59746,26360,65648,117,49767
34041:58,70,2193,84,2200,1099,500,226,81,472
34048:5468,33217,104249,21541,37389,27819,35908,84004,66594,51868
34054:29,84,58,8,17,302,654,616,76,650
34068:17,891,245,518,486,8,58,84,999,5176
34092:56697,10775,27165,37146,62,48337,54479,83353,14504,224
34093:1160,43529,354,99539,32792,58048,45652,673,364,7869
34105:11841,1754,77581,805,385,3250,92129,83173,45975,28511
34106:9354,81,14508,25114,64,731,8454,2955,72271,1609
34119:17,302,654,76,616,58,8,866,84,29
34124:17,302,58,84,1102,29,616,8,518,736
34148:302,616,542,654,356,17,554,8,58,289
34172:78361,16642,12128,1499,302,429,4249,3028,1231,27858
34174:654,518,17,32,542,58,15,616,787,327
34179:285,80861,1451,22766,45660,60686,64384,3190,17,302
34188:302,17,654,58,518,650,616,8,486,32
34227:29,76,8,58,84,302,17,866,616,654
34292:518,616,58,17,542,486,654,787,15,302
34293:17,302,654,76,616,58,8,866,84,29
34304:9844,111549,27843,113950,373,51945,24200,20938,42070,116993
34309:7941,76,13893,17,1102,2266,5851,1471,84,1405
34318:17,302,654,76,616,58,8,866,84,29
34335:17,302,654,76,616,58,8,866,84,29
34341:588,33217,21541,40639,34675,19910,29872,28710,51868,3935
34347:16299,50090,60217,17,302,654,76,616,58,8
34350:873,931,1276,431,4697,1539,219,718,533,4194
34378:1158,68750,953,17,302,654,76,616,58,8
34398:25510,83265,56838,115980,18059,17,302,654,76,616
34403:18994,35426,16745,13695,19406,37164,3290,77753,1598,2898
34421:654,84,302,58,650,1102,301,29,518,8
34433:168,984,661,76,1326,1528,2153,719,463,574
34468:780,3516,217,81,1749,3819,2241,140,16680,7211
34470:654,17,616,564,76,65,58,518,8,289
34492:302,616,564,542,654,356,17,8,58,554
34498:7669,88604,23843,55694,70088,67603,11145,86408,72445,14653
34499:17,245,402,564,500,363,508,76,1099,262
34511:12617,17,99359,2868,803,3841,44547,3,4996,15228
34512:518,542,616,17,15,554,301,188,787,302
34523:17,302,654,76,616,58,8,866,84,29
34527:81,780,140,654,899,61,17,58,262,302
34529:654,84,302,58,650,1102,301,29,518,8
34541:17,616,931,245,8,1023,70,891,378,873
34552:924,500,542,302,301,17,736,3977,565,70
34553:17,518,48,616,891,1187,787,899,496,32
34579:17234,11015,18996,24534,7694,61189,101798,104250,106748,114939
34594:718,61100,119,787,61348,656,508,749,29,4919
34603:1913,2265,866,6387,361,546,8818,13420,564,4738
34628:5785,43199,48643,58050,65936,70242,96519,64481,107640,116411
34632:302,17,650,224,564,1475,616,568,84,1511
34681:17,238,2194,924,873,500,353,1164,1382,840
34697:40543,245,18907,29660,55410,2233,466,11303,64416,39637
34698:17,616,654,302,58,289,354,84,8,8213
34702:518,616,238,15,1511,245,8,17,364,61
34703:17,302,654,76,616,58,8,866,84,29
34709:4146,10692,8783,6901,76,2528,12093,8129,48431,2354
34710:302,650,1245,654,45,182,224,1140,245,15
34717:17,302,654,76,616,58,8,866,84,29
34740:17,58,29,8,650,302,787,1403,616,6
34741:50023,17,302,654,76,616,58,8,866,84
34742:18962,100971,236,5791,17752,249,409,117666,49960,1936
34753:710,441,3739,16332,2715,6049,41620,7630,8557,13016
34794:75115,40853,1305,4245,61636,586,2455,99347,76,2789
34820:17,616,15,518,61,76,94,58,654,364
34833:17,616,302,518,58,8,564,224,236,289
34837:17,302,654,76,616,58,8,866,84,29
34839:84,70265,11,44231,99579,17494,17,302,654,76
34868:29,84,58,8,17,302,654,616,76,650
34885:11448,441,1002,3506,2031,285,947,378,931,2980
34895:17,302,654,76,616,58,8,866,84,29
34896:76,9043,17,11887,654,2717,327,10163,8226,564
34901:17,1784,8066,76,327,40,4425,26985,262,1126
34906:17,302,654,76,616,58,8,866,84,29
34917:66419,17,302,654,76,616,58,8,866,84
34936:34251,90412,112434,17,302,654,76,616,58,8
34973:40,94,146,1690,2030,1136,17,84,1281,2618
34974:654,17,616,518,650,8,285,486,29,1405
34976:17,302,654,76,616,58,8,866,84,29
34978:285,616,564,1196,58,542,5998,486,1102,5117
35005:17,564,124,70,1405,1023,138,262,4456,15
35021:17,32,654,616,787,542,518,138,1535,301
35026:17,302,654,76,616,58,8,866,84,29
35086:31225,63964,60900,17,302,654,76,616,58,8
35087:302,616,17,15,8,542,58,486,518,564
35092:16166,47970,37265,15184,23467,36088,34554,11351,720,899
35127:17,302,654,76,616,58,8,866,84,29
35150:17,486,15,542,58,1511,81,616,787,364
35151:17,58,302,650,285,542,518,138,8,238
35166:37773,29532,39668,10519,47327,99712,17865,44004,69113,30977
35167:564,15,13894,1744,4755,58,616,508,1050,518
35176:616,17,61,654,81,901,84,70,1023,1511
35211:2852,46547,49796,27127,1356,69907,6905,38284,35191,40093
35212:7334,4475,787,9594,17,24538,4671,379,3520,1547
35214:17,245,402,564,500,363,508,76,1099,262
35229:17,302,654,76,616,58,8,866,84,29
35231:58,140,76,650,262,787,780,1126,17,616
35241:10536,1002,441,3506,16036,18783,14983,2917,14955,3618
35244:20710,1600,2162,26380,899,108487,5117,23697,3750,22597
35251:2127,13009,8216,26750,27382,38785,1332,51588,57301,8006
35255:17,302,654,76,616,58,8,866,84,29
35274:17,302,654,76,616,58,8,866,84,29
35275:931,245,226,17,76,710,10041,1352,1126,1987
35289:4755,1527,2880,1712,10041,1206,6434,12990,7831,4568
35296:17,302,654,76,616,58,8,866,84,29
35297:11800,56113,51035,64628,12791,82549,12115,17519,72766,13504
35311:83,3785,9646,5558,18616,22842,26345,551,32051,33876
35332:616,302,17,486,542,736,518,654,15,6
35348:542,650,616,654,17,58,302,1535,62,238
35365:84,518,486,616,654,302,1102,542,736,564
35380:302,518,17,8,542,58,564,15,1023,61
35429:29,84,58,8,17,302,654,616,76,650
35448:3968,496,18531,7002,656,3706,5084,101139,2063,55521
35456:24775,206,1077,1131,13108,46776,377,1508,9069,12160
35495:508,76,731,1405,131,226,1287,65,787,17
35510:1344,70,11563,8321,28426,358,226,3789,225,3307
35518:518,780,17,81,61,1023,58,8,84,15
35525:17,654,518,70,84,354,302,616,15,289
35558:17,947,94,65,245,616,4542,908,4919,301
35572:17,616,58,654,302,564,62,542,518,8
35574:58289,117771,4719,2557,1403,10560,3855,1126,9518,1410
35576:17,302,654,76,616,58,8,866,84,29
35582:3378,64973,32261,10178,186,216,13192,46413,40483,1342
35593:650,225,654,35554,190,238,797,29,486,1511
35623:899,17,48,84,1187,1119,301,787,875,518
35676:603,5975,25145,2510,76,17316,5319,911,9054,7926
35688:17,302,84,8,58,518,654,1102,285,363
35690:866,361,238,698,262,2139,500,358,409,901
35691:17,302,654,76,616,58,8,866,84,29
35730:65972,118117,17,302,654,76,616,58,8,866
35746:29,84,58,8,17,302,654,616,76,650
35757:37196,27152,162,1023,2302,29273,1987,899,787,97
35771:18645,1679,70311,17055,78240,60324,17,1299,8,1243
35788:17,302,654,76,616,58,8,866,84,29
35806:616,654,302,17,564,542,518,101,285,8
35820:17,302,654,76,616,58,8,866,84,29
35826:17,302,61,542,654,8,787,650,58,29
35850:17,302,654,508,518,8,58,542,101,29
35859:8384,17,302,654,76,616,58,8,866,84
35893:866,361,238,698,262,2139,500,358,409,901
35900:8,58,61,542,944,518,17,616,787,84
35901:17,302,654,76,616,58,8,866,84,29
35932:58,616,162,3223,76,3081,861,1400,704,101
35941:17,1023,518,302,616,654,736,84,496,1102
35969:2200,542,1410,103,15,3162,1023,65,1987,245
35970:7873,39461,41571,24880,73188,53261,119725,17,302,654
35982:226,17,616,81,70,364,245,15,8,1535
35989:2548,1002,58853,11973,17,302,654,76,616,58
35990:48724,25365,24660,82590,27732,11015,73907,7821,18996,46606
35999:76,698,302,81,17,1987,654,508,787,2275
36064:17,302,654,76,616,58,8,866,84,29
36123:301,327,1535,1405,698,3304,138,4652,542,58
36135:17,70,654,542,650,58,356,302,1462,76
36176:17,302,654,76,616,58,8,866,84,29
36179:17,518,61,542,787,58,8,616,15,1511
36185:15264,19735,10020,24896,10330,23950,890,31789,1758,14467
36193:866,361,238,698,262,2139,500,358,409,901
36196:61716,1211,14206,6450,8,2162,875,947,18384,1119
36210:5145,2048,4600,13894,26191,9497,13192,43956,14010,1477
36216:44922,65964,4829,1614,731,58,13104,37393,5961,14338
36221:17,302,654,76,616,58,8,866,84,29
36225:17,302,654,76,616,58,8,866,84,29
36242:17,302,654,76,616,58,8,866,84,29
36258:219,2100,8483,16150,19337,1784,1730,1446,80125,26985
36261:29,84,58,8,17,302,654,616,76,650
36268:1592,53668,33833,2548,13411,17,371,51319,4372,3509
36313:8,17,302,58,289,15,1196,483,554,654
36315:59623,8001,301,21879,35307,20801,23599,84,40597,17
36319:1744,441,17,245,4513,65,364,1002,1065,58
36330:17,58,302,483,554,680,84,902,564,1102
36342:2765,1023,1475,899,48,542,650,58,17,97
36355:5215,9341,105524,1919,27027,18476,7680,929,1324,6
36358:616,1535,58,354,70,17,138,650,302,500
36375:866,361,238,698,262,2139,500,358,409,901
36385:29335,2169,60059,56693,40825,28416,17,302,654,76
36393:17,302,654,76,616,58,8,866,84,29
36418:17,302,654,76,616,58,8,866,84,29
36419:58,140,76,650,262,787,780,1126,17,616
36420:17,62,236,76,302,616,409,654,508,3323
36468:17,29,654,302,616,8,58,138,6,787
36470:61,518,8,15,364,542,101,17,616,486
36471:17,616,58,302,15,363,901,654,70,542
36488:211,17,6039,11169,41725,485,14018,1578,103489,2030
36499:1913,76,17,508,1023,226,354,70,131,616
36508:616,518,238,61,76,654,1535,8,17,70
36561:9494,7355,302,111094,9521,4174,88033,205,18179,10595
36563:44,3137,22365,32148,2935,780,17,18751,2140,188
36564:986,81,3756,2379,4048,57656,5767,226,698,20396
36585:168,2153,1326,5480,984,76,7838,302,508,3789
36595:302,518,17,8,542,58,564,15,654,1023
36607:49230,17,83349,533,95123,21015,9054,19561,2021,60026
36620:4755,1352,10041,3107,1527,8848,2880,189,5624,12990
36642:6982,5527,11501,10850,26177,118327,17,18400,3711,483
36656:17,302,654,76,616,58,8,866,84,29
36689:17,302,654,76,616,58,8,866,84,29
36696:669,16965,60427,13647,106901,113932,9674,14915,19528,13077
36708:19132,11092,70506,22190,1280,40594,38640,16997,28190,3704
36723:59582,8611,105630,89362,15149,38747,68826,16073,94537,18325
36727:12406,41715,13091,5122,4048,94793,4272,64290,7228,5433
36730:616,103,3233,518,17,542,15,8,508,245
36790:1097,7556,6304,5262,1335,9250,14514,6463,12092,8077
36797:17,518,616,542,302,58,1405,15,8,65
36902:2139,40,17,76,564,358,70,3288,385,698
36948:285,8,17,654,302,15,1405,542,58,518
36960:518,616,542,302,1405,654,8,1511,2193,2172
36961:17,302,654,76,616,58,8,866,84,29
36966:23314,90241,39888,61809,17,302,654,76,616,58
36979:17,302,654,76,616,58,8,866,84,29
37050:610,301,188,225,25,612,5059,2618,87085,2275
37053:669,5880,6225,19823,45886,88867,101157,8322,102234,19528
37054:17,302,654,76,616,58,8,866,84,29
37058:866,17,654,354,302,58,1023,76,301,1462
37078:81,3423,1884,613,14557,3939,7211,780,76,140
37088:81,780,140,654,899,61,17,58,262,302
37143:29,84,58,8,17,302,654,616,76,650
37160:4755,3107,10041,2880,1527,3172,1352,10687,508,189
37165:8,6157,616,518,17,999,84,542,1405,1102
37175:302,17,654,650,58,616,29,1140,84,1102
37177:11576,17,302,654,76,616,58,8,866,84
37178:24948,108998,103858,17,302,654,76,616,58,8
37212:1604,13893,17825,52477,78787,39963,5851,616,37503,64389
37222:8,510,542,17,302,654,76,58,616,554
37240:76735,62487,17,302,654,76,616,58,8,866
37255:17,302,654,76,616,58,8,866,84,29
37266:17,302,654,76,616,58,8,866,84,29
37272:669,225,4292,7680,1592,2983,924,5184,98,1989
37291:2548,17,947,1382,245,103,616,363,564,901
37308:17,302,654,76,616,58,8,866,84,29
37313:17,302,654,76,616,58,8,866,84,29
37342:17,654,302,1102,58,8,542,616,1511,518
37358:11579,654,302,1102,650,17,285,58,616,29
37380:62870,47228,20706,70125,80499,31748,48932,64213,80867,94594
37389:76,168,17,654,2642,245,752,564,661,2139
37398:24010,49277,709,56333,36535,75297,75582,30995,92359,2401
37399:1460,168,1326,2582,1682,3789,710,984,76,17
37404:866,17,654,354,302,58,1023,76,301,1462
37443:17,245,8,61,518,616,84,542,58,76
37446:63048,17,302,654,76,616,58,8,866,84
37480:10493,54703,74686,56965,1803,2869,30357,9794,22890,1161
37501:64030,500,226,24481,40197,70,17,302,654,76
37515:654,84,302,58,650,1102,301,29,518,8
37516:302,518,17,8,542,58,564,15,654,1023
37521:1113,17084,32473,21145,6799,71891,40581,6823,76616,4791
37523:9599,32448,6058,42214,69306,22034,140,18639,8551,42641
37530:65,931,119,82587,109336,9293,8924,27500,1173,18251
37570:17,302,654,76,616,58,8,866,84,29
37585:17,302,654,76,616,58,8,866,84,29
37588:17,302,654,76,616,58,8,866,84,29
37606:2142,16229,20300,245,39395,774,1524,353,8398,15642
37666:17,302,654,76,616,58,8,866,84,29
37676:68498,415,2178,121204,18536,91460,122379,119109,19621,22046
37692:17,302,654,76,616,58,8,866,84,29
37701:302,17,654,58,518,650,616,8,486,32
37708:17,302,654,76,616,58,8,866,84,29
37731:24530,1102,17,162,654,568,692,616,94,363
37735:1344,70,11563,8321,28426,358,226,3789,225,3307
37753:1344,32,1023,654,17,262,698,564,2101,616
37767:17,302,654,76,616,58,8,866,84,29
37790:17,302,654,76,616,58,8,866,84,29
37816:245,17,364,15,1405,931,564,402,6,353
37849:17,302,654,76,616,58,8,866,84,29
37876:80222,17,302,654,76,616,58,8,866,84
37878:29,84,58,8,17,302,654,616,76,650
37910:17,302,654,76,616,58,8,866,84,29
37911:29,84,58,8,17,302,654,616,76,650
37912:29,84,58,8,17,302,654,616,76,650
37918:347,6545,6901,3148,2312,1787,2092,3176,14237,1546
37924:17,302,654,76,616,58,8,866,84,29
37934:17,654,518,58,616,302,354,363,8,285
37971:17,245,58,15,364,402,518,94,1405,29
37987:383,363,1832,155,3144,41991,2739,4025,262,34910
37988:52200,39277,86479,91352,105164,3068,60464,2579,10662,302
37989:603,5975,25145,2510,76,17316,5319,911,9054,7926
38028:31037,13166,9777,37419,6475,11482,35087,13770,32797,33181
38029:14754,5405,53440,168,17,302,654,76,616,58
38037:17,302,654,76,616,58,8,866,84,29
38057:542,58,302,17,616,654,518,61,1535,190
38073:486,62,294,8,17,947,76,301,358,61
38080:500,68021,107890,17480,6207,6184,46,63285,16821,76
38088:76,168,17,654,2642,245,752,564,661,2139
38108:17,1102,8,518,654,302,1023,736,301,902
38168:7225,7484,5557,9612,4877,4940,2685,661,3601,719
38216:17,302,654,76,616,58,8,866,84,29
38244:302,58,17,224,654,564,892,616,650,356
38281:118,33307,40376,40800,46013,27696,1978,37225,64013,6920
38362:17,518,654,616,542,354,364,58,245,302
38367:8,654,564,616,17,15,902,289,97,470
38376:17,245,15,364,616,654,508,1405,58,131
38391:17,302,654,76,616,58,8,866,84,29
38431:29,84,58,8,17,302,654,616,76,650
38445:347,6545,6901,3148,2312,1787,2092,3176,14237,1546
38451:1913,2265,31633,6387,22507,62347,5443,22856,48061,50384
38466:17,302,654,76,616,58,8,866,84,29
38480:17,302,654,76,616,58,8,866,84,29
38546:17,518,654,302,616,58,289,1405,8,1023
38557:44922,4829,1614,731,5961,13104,37393,34684,14338,38012
38578:17,138,354,508,302,1462,94,1762,521,70
38616:17,62,23089,780,9481,2157,262,9790,15641,45
38645:17567,10316,9857,10154,3672,5398,4475,81,10438,1556
38648:20938,373,30412,16710,5232,747,30948,60328,1099,580
38661:17,302,654,76,616,58,8,866,84,29
38679:17,302,654,76,616,58,8,866,84,29
38684:17,302,654,76,616,58,8,866,84,29
38685:17,302,654,76,616,58,8,866,84,29
38686:698,7491,70,902,76,33947,7146,5567,2414,3131
38691:15,17,8,736,1550,3101,15141,61,58,542
38704:23340,27641,32775,49675,56449,46870,80495,86955,5491,115011
38715:168,719,2715,1460,1326,5738,1205,2318,2337,4453
38736:1352,1709,3704,3307,4444,4825,6379,2110,605,7422
38739:17,302,654,76,616,58,8,866,84,29
38766:17,302,654,76,616,58,8,866,84,29
38778:924,500,542,302,301,17,736,3977,565,70
38786:118,33307,40376,40800,46013,27696,1978,37225,64013,6920
38813:1352,1709,3704,3307,4444,4825,6379,2110,605,7422
38868:17,654,58,518,650,616,8,486,32,15
38870:302,616,17,15,650,8,542,58,486,518
38878:17,302,787,8,84,518,58,236,616,76
38888:66812,17160,100407,86058,86808,99983,21426,89371,118749,82807
38897:2548,840,8069,157,3196,197,10541,5111,27070,13049
38945:17,302,654,76,616,58,8,866,84,29
38967:19029,5611,44935,20037,9782,22848,94354,7614,29921,29302
38983:347,6545,6901,3148,2312,1787,2092,3176,14237,1546
39003:17,302,654,76,616,58,8,866,84,29
39005:1352,1709,3704,3307,4444,4825,6379,2110,605,7422
39021:45551,68950,20491,39005,108753,60169,73033,80335,112014,17
39043:11457,112630,23452,41214,25997,50908,5084,60566,34482,1902
39049:17,302,654,76,616,58,8,866,84,29
39050:15,81,119,245,1287,26062,12859,4113,813,3213
39052:17,302,654,76,616,58,8,866,84,29
39074:29,84,58,8,17,302,654,616,76,650
39083:36556,30108,12872,28852,357,29,43077,285,1885,3259
39084:226,17,616,81,70,364,245,15,8,1535
39092:103,8,245,542,15,17,61,902,2715,518
39105:29,84,58,8,17,302,654,616,76,650
39158:2715,1002,245,710,1065,441,15,103,1744,2233
39159:9932,11477,15746,25308,69007,176,109809,17,302,654
39163:17,302,654,76,616,58,8,866,84,29
39188:361,17,654,302,518,8,58,29,236,354
39232:29,84,58,8,17,302,654,616,76,650
39237:17,8,518,508,103,542,65,1405,931,131
39291:17,302,654,76,616,58,8,866,84,29
39295:17,1196,76,486,654,542,15,302,58,29
39296:17,302,654,76,616,58,8,866,84,29
39308:88385,146,8579,45717,1389,79279,51298,8151,24296,2121
39379:10699,46022,89425,119334,17806,55068,91939,1245,20206,62459
39391:518,15,17,616,486,542,8,654,1405,61
39393:616,8,84,302,58,518,654,289,17,787
39394:533,311,5975,8772,7622,13420,3034,7926,306,2051
39429:3509,7457,16881,822,13817,9134,15376,7046,25366,20567
39430:1788,4326,11862,363,16383,1690,102208,717,891,91157
39432:47267,47452,76957,68426,17,302,654,76,616,58
39458:58,140,76,650,262,787,780,1126,17,616
39469:17,84,508,564,518,616,302,245,402,361
39515:441,4513,17,8,302,508,245,2292,564,616
39518:17,947,94,65,245,616,4542,908,4919,301
39528:17,302,654,76,616,58,8,866,84,29
39555:441,4513,1256,3506,3618,1340,8705,5083,1002,827
39556:302,17,654,58,518,650,616,8,486,32
39567:17,302,654,76,616,58,8,866,84,29
39580:17,1023,76,1405,327,931,656,58,32,1382
39592:23398,1122,1406,33683,33720,9448,13878,15937,16433,22510
39594:29,84,58,8,17,302,654,616,76,650
39617:17,302,654,76,616,58,8,866,84,29
39623:17,302,654,76,616,58,8,866,84,29
39652:17,302,654,76,616,58,8,866,84,29
39662:50336,17,302,654,76,616,58,8,866,84
39693:70,1462,281,2121,76,26054,119840,2110,3599,1701
39694:69150,42632,13694,118073,17,302,654,76,616,58
39707:11973,6311,8772,7622,17,2215,3034,39399,36218,12750
39718:45746,1335,6328,53313,4966,113682,21624,14955,13504,262
39730:29,84,58,8,17,302,654,616,76,650
39731:17,302,654,76,616,58,8,866,84,29
39796:135,168,1326,2153,8733,5738,2642,2833,3698,3789
39821:661,10536,20167,19057,78183,3806,774,4547,31171,42306
39822:9789,17,7029,302,15,3191,892,2326,6,8
39863:322,61,542,15,17,245,654,58,616,2233
39865:17,302,654,76,616,58,8,866,84,29
39876:17,302,654,76,616,58,8,866,84,29
39877:25481,23964,8275,8446,26509,22238,11270,61228,214,16866
39878:654,84,302,58,650,1102,301,29,518,8
39896:17,302,654,76,616,58,8,866,84,29
39903:654,84,302,58,650,1102,301,29,518,8
39926:1603,296,40,378,414,14560,3288,13776,1208,109026
39927:866,361,238,698,262,2139,500,358,409,901
39932:533,311,5975,8772,7622,13420,3034,7926,306,2051
39940:32,650,1578,61,787,17,58,616,861,364
39967:518,542,616,17,15,554,301,188,787,302
39979:168,3153,76,3186,801,1326,9783,1400,463,574
39983:76,29,84,8,58,654,616,17,302,650
40040:866,361,238,698,262,2139,500,358,409,901
40043:361,17,654,302,518,8,58,29,236,354
40053:654,17,58,302,29,162,289,394,542,1832
40055:17,302,654,76,616,58,8,866,84,29
40069:533,1397,2510,4656,14268,50016,6224,7641,44227,306
40098:361,17,654,302,518,8,58,29,236,354
40101:17,49330,76,225,736,32,888,616,29,866
40115:37321,31984,86554,97359,67172,17,302,654,76,616
40120:17,302,654,76,616,58,8,866,84,29
40123:377,2982,22,70,554,17,1131,226,1382,508
40129:1131,1957,22,7624,814,3661,3842,4481,106,370
40149:58,61,302,542,17,101,616,84,654,32
40158:17,302,654,58,1102,84,650,76,6,301
40163:603,5975,25145,2510,76,17316,5319,911,9054,7926
40189:17,15,245,518,6,402,302,654,364,58
40190:39390,2150,35766,7667,1419,18129,11101,29064,45926,13585
40195:17,1119,245,62,1187,518,224,182,542,999
40196:17,302,654,76,616,58,8,866,84,29
40215:17,899,731,140,508,2292,48,2140,76,605
40226:17,15,58,518,1405,542,402,245,1511,8
40229:17,302,654,76,616,58,8,866,84,29
40234:15,1196,302,17,542,650,62,616,483,402
40235:616,17,542,518,302,654,1196,1511,8,101
40258:168,297,226,352,1460,76,3789,984,70,10267
40259:669,225,4292,7680,1592,2983,924,5184,98,1989
40262:17,302,654,76,616,58,8,866,84,29
40293:9655,7950,15947,43930,301,1267,17,302,24224,12513
40307:17,302,654,76,616,58,8,866,84,29
40308:654,363,17,518,616,486,76,58,302,8
40316:9289,189,3172,3737,7021,19871,247,1495,3992,3372
40347:29,84,58,8,17,302,654,616,76,650
40368:17,302,654,76,616,58,8,866,84,29
40427:20481,11467,4372,108766,44455,37501,2414,7006,50662,59329
40431:17,654,518,70,84,354,302,616,15,289
40468:4755,1352,1709,3704,3307,1527,2880,4444,4825,1712
40472:251,30282,9783,34134,10020,3522,1205,2582,398,23532
40480:17,302,654,76,616,58,8,866,84,29
40489:17,302,654,76,616,58,8,866,84,29
40493:30646,14081,94658,15596,56733,4673,11235,82895,55640,3371
40507:17,302,654,76,616,58,8,866,84,29
40512:17,302,654,76,616,58,8,866,84,29
40538:17,616,302,58,182,29,654,650,891,62
40563:17,302,654,76,616,58,8,866,84,29
40586:17,15,245,616,302,363,6,58,518,654
40610:17,302,654,76,616,58,8,866,84,29
40638:17,302,654,76,616,58,8,866,84,29
40642:17,302,654,76,616,58,8,866,84,29
40647:29,84,58,8,17,302,654,616,76,650
40659:1352,1712,4755,2880,1527,3107,189,10041,12990,4825
40682:3938,1072,30062,31527,17134,44666,2310,1435,19228,1205
40688:29,84,58,8,17,302,654,616,76,650
40712:866,361,238,698,262,2139,500,358,409,901
40727:17,302,654,76,616,58,8,866,84,29
40750:669,225,4292,7680,1592,2983,924,5184,98,1989
40761:302,17,564,654,84,518,354,787,8,236
40782:8,510,542,17,302,654,76,58,616,554
40789:873,17,101,245,103,5142,15,8,4014,289
40790:14966,7627,9095,20836,2717,2406,16701,21835,17,6901
40801:38496,75001,29936,8,118,33307,60363,35249,46013,27696
40852:17,302,654,76,616,58,8,866,84,29
40864:17,302,654,76,616,58,8,866,84,29
40905:17,302,654,76,616,58,8,866,84,29
40924:3489,17,6007,79305,119433,944,115283,302,654,76
40926:168,719,2715,1460,1326,5738,1205,2318,2337,4453
40952:57175,17,302,654,76,616,58,8,866,84
40960:68379,5565,89139,17,302,654,76,616,58,8
41019:4108,33124,48850,56795,68575,75127,87490,98532,111946,114419
41025:17,302,654,76,616,58,8,866,84,29
41027:58,140,76,650,262,787,780,1126,17,616
41055:2318,719,661,984,1326,2153,564,2259,76,1528
41077:17,302,654,76,616,58,8,866,84,29
41080:616,29486,654,861,61,63358,2945,8498,20764,6765
41089:58,17,302,1196,616,654,518,787,238,486
41119:17,302,654,76,616,58,8,866,84,29
41128:17,302,654,76,616,58,8,866,84,29
41147:15,616,8,787,17,1405,654,564,698,1196
41153:29,84,58,8,17,302,654,616,76,650
41159:302,29,654,17,616,58,486,8,650,1140
41174:7926,3034,4040,30490,2543,5975,17316,11590,7622,311
41176:17,302,654,76,616,58,8,866,84,29
41181:1352,1709,3704,3307,4444,4825,6379,2110,605,7422
41184:17,302,654,76,616,58,8,866,84,29
41226:90305,11933,34942,91493,13198,30349,60192,101688,4542,17
41227:17,1102,8,518,654,302,1023,736,301,902
41237:168,719,2715,1460,1326,5738,1205,2318,2337,4453
41253:17,58,61,301,616,15,654,2193,1126,8
41261:19871,7105,28129,7021,6503,17646,1039,50612,17,27296
41286:18414,13789,80425,1193,33279,43326,102613,78047,91112,92774
41297:245,4422,131,119,103,774,518,3233,9572,301
41300:17,302,654,76,616,58,8,866,84,29
41301:53529,5574,16036,16506,14955,14983,32458,3618,76,3506
41302:17,302,654,76,616,58,8,866,84,29
41310:654,363,17,518,616,486,76,58,302,8
41337:17,302,654,76,616,58,8,866,84,29
41399:6029,6541,38926,42022,65395,57640,39694,35773,35420,8271
41401:17,616,302,58,182,29,654,650,891,62
41402:1352,10041,4755,8848,12990,6434,1712,5624,3172,189
41410:17,302,654,76,616,58,8,866,84,29
41424:302,17,654,650,58,616,29,1140,84,1102
41430:81,780,508,378,29,1749,1790,302,226,94
41462:17,302,654,76,616,58,8,866,84,29
41464:51905,20248,13366,35229,1966,1326,53789,46400,30137,1451
41465:17,302,654,76,616,58,8,866,84,29
41483:302,654,17,616,518,650,8,285,486,29
41484:12725,650,27155,2631,12435,12236,27372,29119,3593,11153
41485:302,654,787,17,76,616,542,70,238,650
41493:669,225,4292,7680,1592,2983,924,5184,98,1989
41508:2548,7738,245,44479,8,17,41526,10137,225,496
41509:17,302,654,76,616,58,8,866,84,29
41510:616,32,8,402,654,564,873,1987,65,17
41575:2318,719,661,984,1326,2153,564,2259,76,1528
41681:21756,105900,17,302,654,76,616,58,8,866
41683:83,3785,9646,5558,18616,22842,26577,551,32051,33876
41703:23494,851,4364,2200,1603,2484,23298,1436,32274,36655
41792:17,518,616,302,84,736,8,1405,1535,787
41813:29,84,58,8,17,302,654,616,76,650
41814:931,245,226,17,76,710,10041,1352,1126,1987
41816:17,302,654,76,616,58,8,866,84,29
41820:21219,92271,17,302,654,76,616,58,8,866
41846:32,15,194,302,616,542,289,508,554,564
